     code  logKa         score
80   1e66   9.89   7860.265289
81   3f3a   4.19   3153.924689
82   3f3c   6.02   4343.994984
83   4mme   6.50   6836.587316
84   3f3d   7.16   2779.128526
85   3f3e   7.70   2846.178725
86   2wbg   4.45   7884.615884
87   2cbv   5.48   3721.204402
88   2j78   6.42   4375.666534
89   2j7h   7.19   3087.419186
90   2cet   8.02   8100.841236
91   3udh   2.85   4197.983793
92   3rsx   4.41   4270.889462
93   4djv   6.72   9030.597766
94   2vkm   8.74  17384.610669
95   4gid  10.77  17693.228576
96   4jfs   5.27   4813.877604
97   4j28   5.70   4553.716289
98   2wvt   6.12   3952.693700
99   2xii   7.20   8410.572689
100  4pcs   7.85   4187.174810
101  3rr4   4.55   5709.432516
102  1s38   5.15   3785.265814
103  1r5y   6.46   3511.950198
104  3gc5   7.26   6639.912045
105  3ge7   8.70   8530.409160
106  4dli   5.62   5893.089295
107  2zb1   6.32   8338.493314
108  4f9w   6.94   7836.686485
109  3e92   8.00   8557.740728
110  3e93   8.85  12261.624978
111  4owm   2.96   2079.300572
112  3twp   3.92   2018.525180
113  3r88   4.82   3098.042970
114  4gkm   5.17   4901.973834
115  3qqs   5.82   5006.751586
116  3gv9   2.12   2718.434611
117  3gr2   2.52   2875.432941
118  4kz6   3.10   3931.268227
119  4jxs   4.74   5849.306142
120  2r9w   5.10   8118.645974
121  2hb1   3.80   3838.898171
122  1bzc   4.92   6814.776256
123  2qbr   6.33   7612.610450
124  2qbq   7.44   8524.425514
125  2qbp   8.40   8517.919899
126  1q8t   4.76   5895.062354
127  1ydr   5.52   7164.114004
128  1q8u   5.96   7799.615799
129  1ydt   7.32  10251.591408
130  3ag9   8.05  11588.420144
131  3fcq   2.77   3771.255675
132  1z9g   5.64   4692.569535
133  1qf1   7.32   8050.319163
134  5tmn   8.04   9689.646524
135  4tmn  10.17   8927.466871
136  4ddk   2.29   3324.311487
137  4ddh   3.32   4421.376330
138  3ivg   4.30   8211.373244
139  3coz   5.57  10590.156920
140  3coy   6.02  11127.708312
141  3pxf   4.43   3673.474655
142  4eor   6.30   8946.153583
143  2xnb   6.83   8890.189437
144  1pxn   7.15   7053.129150
145  2fvd   8.52  10163.571011
146  4k77   6.63   5759.051197
147  4e5w   7.66   9391.730012
148  4ivb   8.72   7561.315619
149  4ivd   9.52   8352.624571
150  4ivc  10.00   7964.666154
151  4f09   6.70   5829.008624
152  4gfm   7.22   5591.867552
153  4hge   7.92   8339.454246
154  4e6q   8.36   7611.938677
155  4jia   9.22   7772.747000
156  2brb   4.86   6821.109792
157  2br1   5.14   8310.641537
158  3jvr   5.72   4212.403458
159  3jvs   6.54   4216.801898
160  1nvq   8.25  12807.090891
161  3acw   4.76   6400.198671
162  4ea2   6.44   8288.377807
163  2zcr   6.87   8973.160189
164  2zy1   7.40   7949.748350
165  2zcq   8.82   7713.121777
166  1bcu   3.28   3998.439329
167  3bv9   5.36  13725.058576
168  1oyt   7.24  10246.511259
169  2zda   8.40   9367.421480
170  3utu  10.92  14371.243161
171  3u9q   4.38   3623.537862
172  2yfe   6.63   7816.374021
173  3fur   8.00  10144.760086
174  3b1m   8.48  12627.385210
175  2p4y   9.00  14020.737363
176  3uo4   6.52   8695.781651
177  3up2   7.40   8383.383917
178  3e5a   8.23  10213.661170
179  2wtv   8.74  11072.399753
180  3myg  10.70   7414.262522
181  3kgp   2.57   2987.157292
182  1c5z   4.01   2339.744059
183  1o5b   5.77   3474.626203
184  1owh   7.40   6424.661521
185  1sqa   9.21   8294.171854
186  4jsz   2.30   1331.067498
187  3kwa   4.08   4221.830674
188  2weg   6.50   3540.680463
189  3ryj   7.80   5639.646292
190  3dd0   9.00   4989.132776
191  2xdl   3.10   5069.323105
192  3b27   5.16   4986.660211
193  1yc1   6.17   9591.302360
194  3rlr   7.52   8120.311712
195  2yki   9.46  12389.583693
196  1z95   7.12  10971.816093
197  3b68   8.40  11826.551255
198  3b5r   8.77  10809.296691
199  3b65   9.27   9438.420178
200  3g0w   9.52   8889.230264
201  4u4s   2.92   3234.870788
202  1p1q   4.89   4171.984581
203  1syi   5.44   5448.529930
204  1p1n   6.80   5141.775303
205  2al5   8.40   5104.903046
206  3g2z   2.36   3189.113650
207  3g31   2.89   2490.273496
208  4de2   4.12   6869.825739
209  4de3   5.52   6104.722997
210  4de1   5.96   6386.767616
211  1vso   4.72   6261.567972
212  4dld   5.82   7765.848581
213  3gbb   6.90   6346.397409
214  3fv2   8.11   7256.627912
215  3fv1   9.30   7661.302132
216  4mgd   4.69   6356.470197
217  2qe4   7.96   8372.333311
218  1qkt   9.04   6693.615778
219  2pog   9.54   7353.545658
220  2p15  10.30  12587.250745
221  2y5h   5.79   9312.936443
222  1lpg   7.09  10336.658062
223  2xbv   8.43  11596.415510
224  1z6e   9.72  11016.645840
225  1mq6  11.15   8486.146196
226  1nc3   5.00   6438.465515
227  1nc1   6.12   7171.911731
228  1y6r  10.11   7044.885099
229  4f2w  11.30   6849.026516
230  4f3c  11.82   8110.211746
231  1uto   2.27   2312.953958
232  4abg   3.57   3390.325722
233  3gy4   5.10   2685.020168
234  1k1i   6.58   9262.747019
235  1o3f   7.96   6752.021712
236  2yge   5.06  12641.980676
237  2fxs   6.06   7578.701504
238  2iwx   6.68   6999.863640
239  2wer   7.05   6996.557760
240  2vw5   8.52  11067.753316
241  4kzq   6.10   5609.399247
242  4kzu   6.50   5593.001147
243  4j21   7.41   6324.738047
244  4j3l   7.80   7636.101430
245  3kr8   8.10   6927.647410
246  2ymd   3.16   3881.769016
247  2wnc   6.32   6609.885077
248  2xys   7.42   8604.753038
249  2wn9   8.52   6880.145995
250  2x00  11.33  12684.991368
251  3ozt   4.13   9091.225363
252  3ozs   5.33   9768.240819
253  3oe5   6.88   8290.542655
254  3oe4   7.47   9623.617348
255  3nw9   9.00  11377.126866
256  3ao4   2.07   4452.109941
257  3zt2   2.84   5798.189038
258  3zsx   3.28   7301.073387
259  4cig   3.67   8320.039431
260  3zso   5.12   8954.612599
261  3n7a   3.70   3680.020236
262  4ciw   4.82   5212.246000
263  3n86   5.64   8472.918440
264  3n76   6.85   8226.342609
265  2xb8   7.59   7951.257668
266  4bkt   3.62   4129.126894
267  4w9c   4.65   6594.789021
268  4w9l   5.02   9151.900666
269  4w9i   5.96   7667.670887
270  4w9h   6.73   8021.488753
271  3nq9   4.03   2385.391046
272  3ueu   5.24   4218.361079
273  3uev   5.89   4480.717599
274  3uew   6.31   4819.894171
275  3uex   6.92   5994.541789
276  3lka   2.82   3440.885642
277  3lka   2.82   3440.885642
278  3ehy   5.85   5026.470488
279  3tsk   7.17  11375.684502
280  3nx7   8.10   6180.364259
281  4gr0   9.55  13547.381331
282  3dxg   2.40   4624.135526
283  3d6q   3.76   4228.473936
284  1w4o   5.22   4583.587186
285  1o0h   5.92   6728.063422
286  1u1b   7.80   9369.758439

Summary of the scoring power: ===================================
The regression equation: logKa = 0.00 + 3.41 * Score
Number of favorable sample (N) = 286
Pearson correlation coefficient (R) = 0.616
Standard deviation in fitting (SD) = 1.72
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("rmr6_rmc15_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,286,2);
for(i in 1:286);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("rmr6_rmc15-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
