     code  logKa        score
69   3arq   6.40  4170.779128
70   3arp   7.15  4626.551415
71   4ih5   4.11  2620.002498
72   4ih7   5.24  2461.250320
73   3cj4   6.51  2683.584240
74   4eo8   8.15  3086.890280
75   3gnw   9.10  5776.141083
76   1gpk   5.37  3114.580869
77   1gpn   6.48  3282.572875
78   1h23   8.35  5571.554613
79   1h22   9.10  5255.924060
80   1e66   9.89  3523.978722
81   3f3a   4.19  1060.401863
82   3f3c   6.02  2385.204591
83   4mme   6.50  3306.652105
84   3f3d   7.16  1647.591529
85   3f3e   7.70  1677.890534
86   2wbg   4.45  3627.638918
87   2cbv   5.48  2151.478549
88   2j78   6.42  2414.404663
89   2j7h   7.19  1861.046729
90   2cet   8.02  3657.554216
91   3udh   2.85  2147.911915
92   3rsx   4.41  1988.641625
93   4djv   6.72  3805.603042
94   2vkm   8.74  6624.703328
95   4gid  10.77  6881.589481
96   4jfs   5.27  2326.636035
97   4j28   5.70  2195.404921
98   2wvt   6.12  2095.297023
99   2xii   7.20  3690.682829
100  4pcs   7.85  2022.810124
101  3rr4   4.55  2889.040572
102  1s38   5.15  2173.293863
103  1r5y   6.46  2054.510759
104  3gc5   7.26  3201.247389
105  3ge7   8.70  3831.091811
106  4dli   5.62  3141.139240
107  2zb1   6.32  3821.323771
108  4f9w   6.94  3508.009148
109  3e92   8.00  3924.620873
110  3e93   8.85  5369.410329
111  4owm   2.96  1309.353711
112  3twp   3.92  1243.357026
113  3r88   4.82  1850.069712
114  4gkm   5.17  2732.873222
115  3qqs   5.82  2641.370679
116  3gv9   2.12  1579.162163
117  3gr2   2.52  1599.302711
118  4kz6   3.10  1981.498309
119  4jxs   4.74  2714.257071
120  2r9w   5.10  3275.267199
121  2hb1   3.80  1961.504629
122  1bzc   4.92  3089.170425
123  2qbr   6.33  3426.729239
124  2qbq   7.44  3654.869247
125  2qbp   8.40  3086.632257
126  1q8t   4.76  2808.910129
127  1ydr   5.52  3113.764536
128  1q8u   5.96  3356.101305
129  1ydt   7.32  4261.608572
130  3ag9   8.05  3301.659475
131  3fcq   2.77  2066.109664
132  1z9g   5.64  2293.995493
133  1qf1   7.32  3555.335409
134  5tmn   8.04  3795.886142
135  4tmn  10.17  2593.131028
136  4ddk   2.29  1971.767711
137  4ddh   3.32  2463.248374
138  3ivg   4.30  3191.154675
139  3coz   5.57  4640.491566
140  3coy   6.02  4855.591984
141  3pxf   4.43  1642.394891
142  4eor   6.30  3885.526126
143  2xnb   6.83  4092.869372
144  1pxn   7.15  3335.323747
145  2fvd   8.52  4405.344156
146  4k77   6.63  2812.337254
147  4e5w   7.66  4294.707585
148  4ivb   8.72  3560.175627
149  4ivd   9.52  3781.352018
150  4ivc  10.00  3653.559330
151  4f09   6.70  2771.754115
152  4gfm   7.22  2800.255910
153  4hge   7.92  3707.559043
154  4e6q   8.36  3481.144068
155  4jia   9.22  3619.031827
156  2brb   4.86  3189.019665
157  2br1   5.14  3865.059154
158  3jvr   5.72  2229.117013
159  3jvs   6.54  2760.061678
160  1nvq   8.25  5029.323576
161  3acw   4.76  2979.130450
162  4ea2   6.44  3551.368942
163  2zcr   6.87  4065.616049
164  2zy1   7.40  3648.994567
165  2zcq   8.82  3450.912991
166  1bcu   3.28  2123.146929
167  3bv9   5.36  4933.214174
168  1oyt   7.24  4243.198502
169  2zda   8.40  3945.193354
170  3utu  10.92  5345.413421
171  3u9q   4.38  1779.175854
172  2yfe   6.63  3233.911158
173  3fur   8.00  4197.407335
174  3b1m   8.48  5085.639356
175  2p4y   9.00  5485.791972
176  3uo4   6.52  3749.169538
177  3up2   7.40  3855.819519
178  3e5a   8.23  4313.017321
179  2wtv   8.74  4441.857223
180  3myg  10.70  3631.078258
181  3kgp   2.57  1718.045965
182  1c5z   4.01  1506.350920
183  1o5b   5.77  2003.346564
184  1owh   7.40  2985.426527
185  1sqa   9.21  3515.802208
186  4jsz   2.30   612.881785
187  3kwa   4.08  2062.846421
188  2weg   6.50  1841.569085
189  3ryj   7.80  2670.383754
190  3dd0   9.00  2359.517758
191  2xdl   3.10  2707.699529
192  3b27   5.16  2629.661653
193  1yc1   6.17  4272.204051
194  3rlr   7.52  3516.296660
195  2yki   9.46  5359.247935
196  1z95   7.12  4543.598945
197  3b68   8.40  4985.823584
198  3b5r   8.77  4471.630922
199  3b65   9.27  3998.699334
200  3g0w   9.52  3922.283321
201  4u4s   2.92  2257.895205
202  1p1q   4.89  2323.823928
203  1syi   5.44  2861.418739
204  1p1n   6.80  2588.563562
205  2al5   8.40  2710.740188
206  3g2z   2.36  1172.737296
207  3g31   2.89  1362.090330
208  4de2   4.12  3165.160476
209  4de3   5.52  2817.853759
210  4de1   5.96  2780.587244
211  1vso   4.72  2821.304162
212  4dld   5.82  3333.171482
213  3gbb   6.90  3098.694606
214  3fv2   8.11  3527.701723
215  3fv1   9.30  3672.866814
216  4mgd   4.69  2868.960345
217  2qe4   7.96  3465.958055
218  1qkt   9.04  3028.033793
219  2pog   9.54  3220.126501
220  2p15  10.30  4815.394215
221  2y5h   5.79  3941.100301
222  1lpg   7.09  3426.518822
223  2xbv   8.43  4756.196120
224  1z6e   9.72  4690.483853
225  1mq6  11.15  2851.667781
226  1nc3   5.00  3289.665909
227  1nc1   6.12  3474.372091
228  1y6r  10.11  3487.391651
229  4f2w  11.30  3416.038462
230  4f3c  11.82  3864.044121
231  1uto   2.27  1407.301856
232  4abg   3.57  1888.153412
233  3gy4   5.10  1671.565017
234  1k1i   6.58  3865.942789
235  1o3f   7.96  3035.260826
236  2yge   5.06  4832.806104
237  2fxs   6.06  3552.282006
238  2iwx   6.68  3498.157665
239  2wer   7.05  3296.738559
240  2vw5   8.52  4214.010405
241  4kzq   6.10  2932.390341
242  4kzu   6.50  3006.392973
243  4j21   7.41  3259.271110
244  4j3l   7.80  3751.193155
245  3kr8   8.10  3485.684468
246  2ymd   3.16  2246.671893
247  2wnc   6.32  3033.103531
248  2xys   7.42  3827.109247
249  2wn9   8.52  2790.173883
250  2x00  11.33  4773.358407
251  3ozt   4.13  4256.486202
252  3ozs   5.33  4577.838792
253  3oe5   6.88  4168.803932
254  3oe4   7.47  4414.533231
255  3nw9   9.00  5083.924105
256  3ao4   2.07  2459.215682
257  3zt2   2.84  2852.217109
258  3zsx   3.28  3254.418198
259  4cig   3.67  2568.812413
260  3zso   5.12  3357.104448
261  3n7a   3.70  2034.431096
262  4ciw   4.82  2615.971369
263  3n86   5.64  4065.898046
264  3n76   6.85  3868.494082
265  2xb8   7.59  3671.576906
266  4bkt   3.62  2051.091953
267  4w9c   4.65  2871.702519
268  4w9l   5.02  3985.659070
269  4w9i   5.96  3418.259487
270  4w9h   6.73  3638.746045
271  3nq9   4.03  1147.924513
272  3ueu   5.24  1880.167251
273  3uev   5.89  1988.333415
274  3uew   6.31  2159.969836
275  3uex   6.92  2594.416171
276  3lka   2.82  1928.172760
277  3ehy   5.85  2547.720090
278  3tsk   7.17  4949.067150
279  3nx7   8.10  2861.268960
280  4gr0   9.55  5559.954784
281  3dxg   2.40  1948.461338
282  3d6q   3.76  1772.681577
283  1w4o   5.22  2289.251748
284  1o0h   5.92  3144.818092
285  1u1b   7.80  2509.726157

Summary of the scoring power: ===================================
The regression equation: logKa = 0.00 + 2.57 * Score
Number of favorable sample (N) = 285
Pearson correlation coefficient (R) = 0.618
Standard deviation in fitting (SD) = 1.71
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("rmr5_rmc10_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,285,2);
for(i in 1:285);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("rmr5_rmc10-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
